rec_id_hour,datetime,season_hour,year_hour,month_hour,hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_of_week,rec_id_day,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
12440,2012-06-07,Spring,2012,Jun,12,0,Thursday,Yes,Clear,28.7,31.819999999999997,42.0,0.0,62,274,336,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12441,2012-06-07,Spring,2012,Jun,13,0,Thursday,Yes,Clear,28.7,31.819999999999997,37.0,19.0012,65,250,315,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12442,2012-06-07,Spring,2012,Jun,14,0,Thursday,Yes,Clear,29.52,32.574999999999996,37.0,16.997899999999998,67,198,265,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12443,2012-06-07,Spring,2012,Jun,15,0,Thursday,Yes,Clear,30.34,32.574999999999996,30.0,0.0,99,234,333,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12444,2012-06-07,Spring,2012,Jun,16,0,Thursday,Yes,Clear,29.52,32.574999999999996,34.0,15.001299999999999,77,389,466,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12445,2012-06-07,Spring,2012,Jun,17,0,Thursday,Yes,Clear,29.52,32.574999999999996,34.0,16.997899999999998,91,778,869,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12446,2012-06-07,Spring,2012,Jun,18,0,Thursday,Yes,Clear,28.7,31.819999999999997,34.0,19.0012,110,703,813,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12447,2012-06-07,Spring,2012,Jun,19,0,Thursday,Yes,Clear,28.7,31.819999999999997,34.0,19.0012,65,537,602,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12448,2012-06-07,Spring,2012,Jun,20,0,Thursday,Yes,Clear,27.060000000000002,31.06,36.0,19.999499999999998,76,402,478,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12449,2012-06-07,Spring,2012,Jun,21,0,Thursday,Yes,Clear,25.419999999999998,31.06,41.0,22.0028,30,283,313,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12450,2012-06-07,Spring,2012,Jun,22,0,Thursday,Yes,Clear,24.599999999999998,31.06,46.0,11.0014,35,193,228,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12451,2012-06-07,Spring,2012,Jun,23,0,Thursday,Yes,Clear,22.96,26.515,52.0,8.9981,42,135,177,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12452,2012-06-08,Spring,2012,Jun,0,0,Friday,Yes,Clear,22.96,26.515,56.00000000000001,11.0014,18,59,77,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12453,2012-06-08,Spring,2012,Jun,1,0,Friday,Yes,Clear,22.96,26.515,56.00000000000001,11.0014,4,25,29,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12454,2012-06-08,Spring,2012,Jun,2,0,Friday,Yes,Clear,22.96,26.515,56.00000000000001,0.0,2,17,19,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12455,2012-06-08,Spring,2012,Jun,3,0,Friday,Yes,Clear,22.14,25.759999999999998,60.0,6.0032,0,8,8,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12456,2012-06-08,Spring,2012,Jun,4,0,Friday,Yes,Clear,21.32,25.0,63.0,0.0,1,9,10,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12457,2012-06-08,Spring,2012,Jun,5,0,Friday,Yes,Clear,20.5,24.240000000000002,72.0,7.0015,1,28,29,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12458,2012-06-08,Spring,2012,Jun,6,0,Friday,Yes,Clear,21.32,25.0,68.0,6.0032,8,131,139,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12459,2012-06-08,Spring,2012,Jun,7,0,Friday,Yes,Clear,21.32,25.0,72.0,7.0015,19,409,428,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12460,2012-06-08,Spring,2012,Jun,8,0,Friday,Yes,Clear,23.779999999999998,27.275,60.0,6.0032,37,663,700,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12461,2012-06-08,Spring,2012,Jun,9,0,Friday,Yes,Clear,25.419999999999998,31.06,53.0,11.0014,47,335,382,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12462,2012-06-08,Spring,2012,Jun,10,0,Friday,Yes,Clear,27.060000000000002,31.06,47.0,16.997899999999998,62,187,249,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12463,2012-06-08,Spring,2012,Jun,11,0,Friday,Yes,Clear,28.7,31.819999999999997,42.0,16.997899999999998,65,199,264,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12464,2012-06-08,Spring,2012,Jun,12,0,Friday,Yes,Clear,29.52,32.574999999999996,39.0,22.0028,89,280,369,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12465,2012-06-08,Spring,2012,Jun,13,0,Friday,Yes,Clear,30.34,32.574999999999996,37.0,16.997899999999998,129,287,416,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12466,2012-06-08,Spring,2012,Jun,14,0,Friday,Yes,Clear,31.16,33.335,31.0,26.0027,128,245,373,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12467,2012-06-08,Spring,2012,Jun,15,0,Friday,Yes,Clear,31.16,33.335,28.999999999999996,19.0012,98,299,397,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12468,2012-06-08,Spring,2012,Jun,16,0,Friday,Yes,Clear,31.16,33.335,28.999999999999996,19.999499999999998,111,412,523,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12469,2012-06-08,Spring,2012,Jun,17,0,Friday,Yes,Clear,31.16,33.335,28.999999999999996,12.998000000000001,114,679,793,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12470,2012-06-08,Spring,2012,Jun,18,0,Friday,Yes,Clear,31.16,33.335,27.0,15.001299999999999,147,576,723,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12471,2012-06-08,Spring,2012,Jun,19,0,Friday,Yes,Clear,30.34,32.574999999999996,30.0,15.001299999999999,95,460,555,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12472,2012-06-08,Spring,2012,Jun,20,0,Friday,Yes,Clear,29.52,32.574999999999996,32.0,8.9981,117,291,408,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12473,2012-06-08,Spring,2012,Jun,21,0,Friday,Yes,Clear,28.7,31.819999999999997,37.0,8.9981,83,256,339,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12474,2012-06-08,Spring,2012,Jun,22,0,Friday,Yes,Clear,27.880000000000003,31.819999999999997,41.0,7.0015,61,230,291,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12475,2012-06-08,Spring,2012,Jun,23,0,Friday,Yes,Clear,26.240000000000002,31.06,56.99999999999999,11.0014,52,163,215,Friday,525,Spring,2012,Jun,0,Friday,Yes,Clear,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,1488,6248,7736
12476,2012-06-09,Spring,2012,Jun,0,0,Saturday,No,Clear,26.240000000000002,31.06,53.0,7.0015,54,152,206,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12477,2012-06-09,Spring,2012,Jun,1,0,Saturday,No,Clear,26.240000000000002,31.06,53.0,6.0032,34,89,123,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12478,2012-06-09,Spring,2012,Jun,2,0,Saturday,No,Clear,26.240000000000002,31.06,50.0,15.001299999999999,21,68,89,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12479,2012-06-09,Spring,2012,Jun,3,0,Saturday,No,Clear,25.419999999999998,31.06,56.99999999999999,0.0,12,28,40,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12480,2012-06-09,Spring,2012,Jun,4,0,Saturday,No,Clear,25.419999999999998,31.06,56.99999999999999,0.0,2,6,8,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12481,2012-06-09,Spring,2012,Jun,5,0,Saturday,No,Clear,24.599999999999998,31.06,56.00000000000001,7.0015,4,15,19,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12482,2012-06-09,Spring,2012,Jun,6,0,Saturday,No,Clear,22.96,26.515,64.0,7.0015,17,63,80,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12483,2012-06-09,Spring,2012,Jun,7,0,Saturday,No,Clear,23.779999999999998,27.275,64.0,7.0015,26,61,87,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12484,2012-06-09,Spring,2012,Jun,8,0,Saturday,No,Clear,25.419999999999998,30.305,61.0,7.0015,42,202,244,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12485,2012-06-09,Spring,2012,Jun,9,0,Saturday,No,Clear,26.240000000000002,31.06,56.99999999999999,11.0014,99,241,340,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12486,2012-06-09,Spring,2012,Jun,10,0,Saturday,No,Clear,28.7,32.574999999999996,51.0,7.0015,168,298,466,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12487,2012-06-09,Spring,2012,Jun,11,0,Saturday,No,Clear,31.16,33.335,35.0,0.0,218,351,569,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12488,2012-06-09,Spring,2012,Jun,12,0,Saturday,No,Clear,32.800000000000004,34.849999999999994,28.999999999999996,16.997899999999998,196,335,531,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12489,2012-06-09,Spring,2012,Jun,13,0,Saturday,No,Clear,33.62,34.849999999999994,24.0,19.0012,236,349,585,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12490,2012-06-09,Spring,2012,Jun,14,0,Saturday,No,Clear,33.62,34.849999999999994,23.0,12.998000000000001,239,354,593,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12491,2012-06-09,Spring,2012,Jun,15,0,Saturday,No,Clear,34.44,35.605,20.0,19.999499999999998,218,337,555,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12492,2012-06-09,Spring,2012,Jun,16,0,Saturday,No,Clear,33.62,34.849999999999994,24.0,12.998000000000001,219,315,534,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12493,2012-06-09,Spring,2012,Jun,17,0,Saturday,No,Clear,34.44,35.605,24.0,0.0,238,257,495,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12494,2012-06-09,Spring,2012,Jun,18,0,Saturday,No,Clear,33.62,34.849999999999994,24.0,15.001299999999999,175,276,451,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12495,2012-06-09,Spring,2012,Jun,19,0,Saturday,No,Clear,32.800000000000004,34.849999999999994,28.999999999999996,11.0014,128,232,360,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12496,2012-06-09,Spring,2012,Jun,20,0,Saturday,No,Clear,31.16,33.335,35.0,15.001299999999999,125,238,363,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12497,2012-06-09,Spring,2012,Jun,21,0,Saturday,No,Clear,30.34,32.574999999999996,40.0,12.998000000000001,105,211,316,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12498,2012-06-09,Spring,2012,Jun,22,0,Saturday,No,Clear,28.7,32.574999999999996,57.99999999999999,11.0014,63,151,214,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12499,2012-06-09,Spring,2012,Jun,23,0,Saturday,No,Clear,27.880000000000003,31.819999999999997,61.0,11.0014,69,161,230,Saturday,526,Spring,2012,Jun,0,Saturday,No,Clear,29.144153000000003,32.418350000000004,43.7083,9.667229,2708,4790,7498
12500,2012-06-10,Spring,2012,Jun,0,0,Sunday,No,Clear,27.060000000000002,31.06,69.0,7.0015,33,125,158,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12501,2012-06-10,Spring,2012,Jun,1,0,Sunday,No,Clear,26.240000000000002,30.305,73.0,8.9981,32,84,116,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12502,2012-06-10,Spring,2012,Jun,2,0,Sunday,No,Clear,26.240000000000002,30.305,69.0,8.9981,17,56,73,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12503,2012-06-10,Spring,2012,Jun,3,0,Sunday,No,Clear,26.240000000000002,30.305,73.0,7.0015,6,23,29,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12504,2012-06-10,Spring,2012,Jun,4,0,Sunday,No,Clear,25.419999999999998,29.544999999999998,78.0,6.0032,1,9,10,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12505,2012-06-10,Spring,2012,Jun,5,0,Sunday,No,Clear,25.419999999999998,30.305,69.0,6.0032,3,10,13,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12506,2012-06-10,Spring,2012,Jun,6,0,Sunday,No,Clear,25.419999999999998,29.544999999999998,73.0,0.0,3,27,30,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12507,2012-06-10,Spring,2012,Jun,7,0,Sunday,No,Clear,24.599999999999998,28.79,78.0,7.0015,21,41,62,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12508,2012-06-10,Spring,2012,Jun,8,0,Sunday,No,Clear,26.240000000000002,30.305,73.0,6.0032,59,122,181,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12509,2012-06-10,Spring,2012,Jun,9,0,Sunday,No,Clear,28.7,32.574999999999996,57.99999999999999,0.0,91,175,266,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12510,2012-06-10,Spring,2012,Jun,10,0,Sunday,No,Clear,31.16,34.089999999999996,40.0,7.0015,148,265,413,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12511,2012-06-10,Spring,2012,Jun,11,0,Sunday,No,Clear,31.16,34.089999999999996,45.0,6.0032,184,315,499,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12512,2012-06-10,Spring,2012,Jun,12,0,Sunday,No,Clear,33.62,35.605,30.0,0.0,173,329,502,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12513,2012-06-10,Spring,2012,Jun,13,0,Sunday,No,Clear,34.44,36.364999999999995,28.000000000000004,8.9981,204,288,492,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12514,2012-06-10,Spring,2012,Jun,14,0,Sunday,No,Clear,34.44,36.364999999999995,30.0,8.9981,186,314,500,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12515,2012-06-10,Spring,2012,Jun,15,0,Sunday,No,Clear,34.44,36.364999999999995,30.0,15.001299999999999,159,316,475,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12516,2012-06-10,Spring,2012,Jun,16,0,Sunday,No,Clear,34.44,37.12,36.0,19.0012,173,335,508,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12517,2012-06-10,Spring,2012,Jun,17,0,Sunday,No,Clear,33.62,37.12,41.0,19.0012,184,337,521,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12518,2012-06-10,Spring,2012,Jun,18,0,Sunday,No,Clear,33.62,36.364999999999995,38.0,15.001299999999999,164,326,490,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12519,2012-06-10,Spring,2012,Jun,19,0,Sunday,No,Clear,33.62,35.605,28.000000000000004,19.0012,115,260,375,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12520,2012-06-10,Spring,2012,Jun,20,0,Sunday,No,Clear,31.16,34.089999999999996,48.0,11.0014,113,250,363,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12521,2012-06-10,Spring,2012,Jun,21,0,Sunday,No,Clear,29.52,34.089999999999996,62.0,11.0014,83,170,253,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12522,2012-06-10,Spring,2012,Jun,22,0,Sunday,No,Clear,28.7,32.574999999999996,65.0,11.0014,42,117,159,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12523,2012-06-10,Spring,2012,Jun,23,0,Sunday,No,Clear,29.52,33.335,57.99999999999999,7.0015,30,80,110,Sunday,527,Spring,2012,Jun,0,Sunday,No,Clear,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2224,4374,6598
12524,2012-06-11,Spring,2012,Jun,0,0,Monday,Yes,Clear,28.7,32.574999999999996,65.0,7.0015,8,33,41,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12525,2012-06-11,Spring,2012,Jun,1,0,Monday,Yes,Clear,27.060000000000002,31.06,74.0,11.0014,9,15,24,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12526,2012-06-11,Spring,2012,Jun,2,0,Monday,Yes,Clear,27.060000000000002,31.06,74.0,7.0015,5,12,17,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12527,2012-06-11,Spring,2012,Jun,3,0,Monday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,7.0015,2,4,6,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12528,2012-06-11,Spring,2012,Jun,4,0,Monday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,8.9981,0,7,7,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12529,2012-06-11,Spring,2012,Jun,5,0,Monday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,8.9981,1,36,37,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12530,2012-06-11,Spring,2012,Jun,6,0,Monday,Yes,Clear,25.419999999999998,28.79,83.0,7.0015,8,136,144,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12531,2012-06-11,Spring,2012,Jun,7,0,Monday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,7.0015,25,478,503,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12532,2012-06-11,Spring,2012,Jun,8,0,Monday,Yes,Clear,27.060000000000002,31.06,74.0,8.9981,38,613,651,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12533,2012-06-11,Spring,2012,Jun,9,0,Monday,Yes,Clear,28.7,32.574999999999996,65.0,8.9981,57,259,316,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12534,2012-06-11,Spring,2012,Jun,10,0,Monday,Yes,Clear,29.52,34.089999999999996,62.0,11.0014,52,95,147,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12535,2012-06-11,Spring,2012,Jun,11,0,Monday,Yes,Misty,31.16,34.089999999999996,48.0,15.001299999999999,59,143,202,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12536,2012-06-11,Spring,2012,Jun,12,0,Monday,Yes,Misty,32.800000000000004,36.364999999999995,43.0,12.998000000000001,63,198,261,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12537,2012-06-11,Spring,2012,Jun,13,0,Monday,Yes,Misty,32.800000000000004,35.605,41.0,19.999499999999998,63,185,248,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12538,2012-06-11,Spring,2012,Jun,14,0,Monday,Yes,Misty,33.62,36.364999999999995,34.0,19.0012,66,193,259,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
12539,2012-06-11,Spring,2012,Jun,15,0,Monday,Yes,Clear,32.800000000000004,35.605,41.0,23.9994,72,187,259,Monday,528,Spring,2012,Jun,0,Monday,Yes,Misty,29.554153,32.98605,58.791700000000006,13.916771,1017,5647,6664
